x,y,pop
460289.82535930566,4453443.850436485,49.859962463378906
460368.2359069873,4453443.850436485,50.44994354248047
460446.64645466884,4453443.850436485,51.16707229614258
460525.05700235046,4453443.850436485,51.66807556152344
460603.467550032,4453443.850436485,51.249122619628906
460681.87809771363,4453443.850436485,51.358726501464844
460760.28864539525,4453443.850436485,51.958763122558594
460838.6991930768,4453443.850436485,53.006813049316406
460917.10974075843,4453443.850436485,54.42894744873047
460995.52028844,4453443.850436485,56.30333709716797
461073.9308361216,4453443.850436485,57.011112213134766
461152.3413838032,4453443.850436485,57.257423400878906
461230.7519314848,4453443.850436485,57.30561065673828
461309.1624791664,4453443.850436485,58.9480094909668
461387.57302684797,4453443.850436485,59.69990539550781
461465.9835745296,4453443.850436485,59.165260314941406
461544.3941222112,4453443.850436485,58.854183197021484
461622.80466989276,4453443.850436485,57.98727035522461
461701.2152175744,4453443.850436485,56.322418212890625
461779.62576525594,4453443.850436485,53.46186828613281
461858.03631293756,4453443.850436485,52.32737350463867
461936.4468606192,4453443.850436485,52.32466506958008
462014.85740830074,4453443.850436485,52.600765228271484
462093.26795598236,4453443.850436485,52.6931037902832
462171.6785036639,4453443.850436485,51.36754608154297
462250.08905134554,4453443.850436485,48.29311752319336
462328.4995990271,4453443.850436485,46.35667419433594
462406.9101467087,4453443.850436485,45.45207977294922
462485.32069439034,4453443.850436485,45.205101013183594
462563.7312420719,4453443.850436485,44.392547607421875
462642.1417897535,4453443.850436485,43.395591735839844
462720.5523374351,4453443.850436485,42.37855911254883
451586.25456664857,4453365.439888803,1.5555108785629272
451821.48620969336,4453365.439888803,2.055548906326294
451899.896757375,4453365.439888803,2.1919631958007812
451978.30730505654,4453365.439888803,2.1930594444274902
452056.71785273816,4453365.439888803,2.225893020629883
452135.1284004198,4453365.439888803,2.2607083320617676
452213.53894810134,4453365.439888803,2.293947458267212
452291.94949578296,4453365.439888803,2.4950573444366455
452370.3600434645,4453365.439888803,2.593640089035034
452448.77059114614,4453365.439888803,2.620319128036499
452527.18113882776,4453365.439888803,2.5919620990753174
452605.5916865093,4453365.439888803,2.7080237865448
452684.00223419094,4453365.439888803,3.078746795654297
452762.4127818725,4453365.439888803,3.287260055541992
452840.8233295541,4453365.439888803,3.3774330615997314
453624.92880637007,4453365.439888803,3.7427661418914795
453703.3393540517,4453365.439888803,3.7726597785949707
453781.74990173324,4453365.439888803,3.8956024646759033
453860.16044941486,4453365.439888803,3.9544677734375
453938.5709970964,4453365.439888803,3.9035987854003906
456134.0663321811,4453365.439888803,2.241424322128296
